subject,trial_type,trial_num,ic_video_frame,hip_flex,knee_valg,trunk_lean,ankle_angle_sagittal,peak_vgrf_bw,loading_rate_bw_s,bw_N,knee_moment_avg_Nmkg,hip_moment_avg_Nmkg,z_hip_flex,z_knee_valg,z_trunk_lean,z_ankle_angle_sagittal,KScore_raw,z_peak_vgrf_bw,z_loading_rate_bw_s,DScore_orig_raw,z_up_peak_vgrf_bw,z_up_loading_rate_bw_s,z_up_knee_moment_avg_Nmkg,z_up_hip_moment_avg_Nmkg,DScore_upgraded_raw
sub07,CMJ,3,831,8.352872904875777,18.573531215978228,3.1528215054115725,97.94829143718512,5.838036462315239,324.3353590175133,490.5,7.048343204683872,10.51221145445014,-0.4129497246439221,1.9160329497236,-0.08490229922642317,1.3231739576222776,0.685338720868883,0.635417788245907,1.0026486497284026,0.8190332189871548,0.635417788245907,1.0026486497284026,0.7061015119513792,0.9771455123058577,0.8303283655578866
sub07,DJ,1,1054,10.168980608205448,12.214710918715156,1.3672256395488669,171.92833421389903,8.646836773700306,137.2513773603223,490.5,6.570358313249036,10.235655405899657,-0.9070195778849532,0.047318958723199175,0.5924751404559018,-0.4403529060068908,-0.1768945961781858,2.338819106756936,0.02462206144806702,1.1817205841025016,2.338819106756936,0.02462206144806702,0.4598469137313883,0.868709075157589,0.9229992892734952
sub07,DJ,2,692,9.28979234623031,12.246061759751507,0.0672082361549399,168.25459898071534,8.517030612895006,137.37146149830653,490.5,5.705322384252004,8.731788176167552,-0.66783749921809,0.05653226442071599,1.0856452228294862,-0.3527788721132572,0.030390278979713747,2.260097958596151,0.025249830211266172,1.1426738944037085,2.260097958596151,0.025249830211266172,0.014186226629813007,0.2790492026257541,0.644645804515746
sub07,DJ,3,889,9.25962137565252,13.830852284012272,0.4220382217094057,165.709530782535,8.426873536649465,138.14546781392565,490.5,5.94394620415804,8.64846574483602,-0.6596295240092527,0.5222664866577608,0.9510381531489827,-0.2921098596499116,0.1303913140368948,2.205422059449008,0.02929613470760466,1.1173590970783063,2.205422059449008,0.02929613470760466,0.13712361220341437,0.246378835676708,0.6545551605091837
sub08,CMJ,1,626,7.907108290998062,7.160383158341893,4.103935013009776,170.66317605331176,3.154222636866381,46.38562701274089,519.9300000000001,2.729110575678441,4.094206516103389,-0.29168001307625485,-1.4380340720860754,-0.4457134127271105,-0.41019422646044423,-0.6464054310874713,-0.9921852814267018,-0.4504005407906419,-0.7212929111086719,-0.9921852814267018,-0.4504005407906419,-1.5191380609597114,-1.5393266196976987,-1.1252626257186884
sub08,CMJ,2,753,6.911256282797014,9.928570472209854,3.093899101293192,170.76331455887097,3.746086039752346,63.49298372461603,519.9300000000001,3.502051811472904,5.147004123242343,-0.020759706621080166,-0.6245262009230251,-0.06254970085593348,-0.41258131543753984,-0.28010423095939463,-0.6332487999802061,-0.3609677119016976,-0.49710825594095187,-0.6332487999802061,-0.3609677119016976,-1.1209239398044235,-1.1265292061002476,-0.8104174144466437
sub08,CMJ,3,790,7.225675674050665,11.5989411735916,0.2796957004226613,173.76726167404968,4.069006307978056,62.600097045816256,519.9300000000001,3.9802184152879496,5.811550456176865,-0.10629711291477861,-0.13364189315720645,1.0050367171412646,-0.4841890252428449,0.07022717145660867,-0.4374133009452587,-0.36563549213842395,-0.40152439654184136,-0.4374133009452587,-0.36563549213842395,-0.8745757245894561,-0.865963447220408,-0.6358969912233867
sub08,DJ,1,783,6.044662871093562,10.78955470269008,2.1309464610274462,170.17726160751909,4.073805138882878,99.36110094836287,519.9300000000001,4.5098002235339525,6.4851345246301655,0.21499595861561263,-0.3715023376410861,0.3027526648523324,-0.3986110596168237,-0.0630911934474912,-0.43450304247745275,-0.17345848740454045,-0.3039807649409966,-0.43450304247745275,-0.17345848740454045,-0.6017387421845112,-0.6018540311156354,-0.4528885757955349
sub08,DJ,2,547,25.243802490299185,0.2798160378591843,6.380058935619031,21.173221692631262,4.853962697277157,115.57054041136088,519.9300000000001,5.444708251902935,8.016558312582294,-5.008106215679324,-3.4600776970014646,-1.3091758705951082,3.15332831911909,-1.656007866039202,0.03862472250767956,-0.08871973726941783,-0.025047507380869135,0.03862472250767956,-0.08871973726941783,-0.12008041987321966,-0.0013893506285598436,-0.04289119631587945
sub08,DJ,3,729,6.521536981335538,9.717255904011092,1.3703999660719663,167.67268820475334,4.105679171204537,100.13851637084235,519.9300000000001,3.833124311540741,5.382144444661218,0.08526294706033308,-0.6866267905976855,0.5912709389822979,-0.33890735694339447,-0.08725006537461225,-0.4151729859893131,-0.16939436098073288,-0.292283673485023,-0.4151729859893131,-0.16939436098073288,-0.9503576165862176,-1.034331697428124,-0.6423141652460969
